공급일자,물품코드,물품대분류,물품중분류,물품소분류,물품명,구매수량,구매금액,구매매장,반품_원거래일자,회원번호
20170619,60104023,축산물,소,유기한우,곱게다진한우순살(유기/200g/국내산),1,13900,매장1,,2623
20170619,60107006,축산물,돼지,보리살림돼지,돈가스용(600g/우리보리살림돼지),1,9800,매장1,,2623
20170619,60201016,축산물,알,논지엠오유정란,유정란/매장용(안심대안사료/10알),1,5200,매장1,,2623
20170619,80101173,간식,과자,스낵,채소품은쌀과자(40g),1,1700,매장1,,2623
20170619,80301008,간식,밀가공,라면,우리밀라면(110g:1봉지),1,1100,매장1,,2623
20170619,80301145,간식,과자,스낵,부숴먹는라면(90g:1봉),1,1300,매장1,,2623
20170619,90501003,양념/가루,소스/기타양념,소스,유기농토마토케찹(250g),1,5200,매장1,,2623
20170619,90502007,양념/가루,소스/기타양념,기타양념,초고추장(300g),1,6500,매장1,,2623
20170619,100401020,반찬,어묵/묵,어묵,제주백조기 모듬어묵(210g),1,6000,매장1,,2623
20170619,90201011,양념/가루,기름/식초,기름,참기름(330ml),1,25100,매장1,,2581
20170619,60101019,축산물,소,한우,한우분쇄육(300g/국내산),1,12800,매장1,,2875
20170619,70301001,수산,수산가공,젓갈/액젓,참새우젓(500g),1,10000,매장1,,2875
20170619,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1900,매장1,,2875
20170619,110104065,음료,음료,음료기타,얼음식혜(1000ml),1,3500,매장1,,2875
20170619,80101033,간식,과자,스낵,오곡퐁(150g),1,2600,매장1,,2279
20170619,130301232,생활용품,세제/세안,헤어,생기품은 샴푸(보충용:400㎖),1,7200,매장1,,2279
20170619,70203028,수산,냉동수산,냉동패류,냉동굴(350g),1,4600,매장1,,6219
20170619,60201016,축산물,알,논지엠오유정란,유정란/매장용(안심대안사료/10알),1,5200,매장1,,2351
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),2,4000,매장1,,5899
20170619,70302002,수산,수산가공,젓갈/액젓,멸치액젓(1kg),1,4000,매장1,,6357
20170619,80603005,간식,잼/병조림/기타,병조림/기타,옥수수병조림(310g),1,3700,매장1,,6357
20170619,100305005,반찬,밑반찬,김가공,구운자른김(15g*3봉),1,3900,매장1,,6357
20170619,80303021,간식,밀가공,간편조리면,동치미물냉면(960g),1,4300,매장1,,2532
20170619,80303022,간식,밀가공,간편조리면,비빔냉면(420g),1,4250,매장1,,2532
20170619,90405003,양념/가루,장,장류/기타,청국장(250g),1,3600,매장1,,2532
20170619,100201063,반찬,두부/유부,두부,두부(1모:420g)-쿠폰북행사,1,1750,매장1,,2532
20170619,60103016,축산물,닭/오리,무항생제닭,닭다리순살(400g/국내산),2,17400,매장1,,2378
20170619,60401340,축산물,유제품,우유/산양유,목초우유(900ml)-쿠폰북행사,1,5310,매장1,,2378
20170619,80101175,간식,과자,스낵,꼬마찹쌀모나카(112g/8개),1,3300,매장1,,2637
20170619,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2200,매장1,,2637
20170619,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,2090,매장1,,2637
20170620,30101015,서류,감자,감자,감자(1kg),1,2300,매장1,,2108
20170620,50209002,채소,열매채소,단호박,단호박(1개:1~1.5kg),1,3200,매장1,,2108
20170620,50213002,채소,열매채소,오이,오이(3개),1,1400,매장1,,2108
20170620,50220001,채소,열매채소,파프리카,파프리카(350g),1,4200,매장1,,2108
20170620,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2108
20170620,80101033,간식,과자,스낵,오곡퐁(150g),1,2600,매장1,,2108
20170620,80101051,간식,과자,스낵,하늘땅감자(55g),1,1700,매장1,,2108
20170620,90405003,양념/가루,장,장류/기타,청국장(250g),1,3600,매장1,,2108
20170620,50210021,채소,열매채소,미니단호박,미니단호박(1개/중/300g~450g),-1,-2800,매장1,20170620,3701
20170620,50210021,채소,열매채소,미니단호박,미니단호박(1개/중/300g~450g),2,5600,매장1,,3701
20170620,50813006,채소,콩나물,숙주나물,숙주나물(300g),-1,-2100,매장1,20170620,3701
20170620,50813006,채소,콩나물,숙주나물,숙주나물(300g),2,4200,매장1,,3701
20170620,70201025,수산,냉동수산,냉동생선,굴비(대/3마리/330g),-1,-19000,매장1,20170620,3701
20170620,70201025,수산,냉동수산,냉동생선,굴비(대/3마리/330g),2,38000,매장1,,3701
20170620,70201095,수산,냉동수산,냉동생선,갈치(대/300g),-1,-21600,매장1,20170620,3701
20170620,70201095,수산,냉동수산,냉동생선,갈치(대/300g),1,21600,매장1,,3701
20170620,80401047,간식,빵,단과자빵,미니파운드케이크(130g),1,1900,매장1,,6403
20170620,80401092,간식,빵,단과자빵,카스텔라(소:100g)/매장,2,2600,매장1,,6403
20170620,100201004,반찬,두부/유부,두부,순두부(300g),2,2100,매장1,,6403
20170620,40115001,과실,과일,블루베리,블루베리(500g),1,15500,매장1,,4291
20170620,50713002,채소,버섯,만가닥버섯,갈색만가닥버섯(150g),1,1550,매장1,,4291
20170620,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,4291
20170620,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,4291
20170620,60303005,축산물,육가공,식육추출가공,사골곰국(냉동:1kg),1,8400,매장1,,4291
20170620,50121001,채소,잎/줄기채소,미나리,한재미나리(200g),1,3400,매장1,,2170
20170620,90201014,양념/가루,기름/식초,기름,참기름(160ml),1,12900,매장1,,2172
20170620,130303020,생활용품,세제/세안,주방용비누,물사랑 주방용물비누(보충용:1400㎖),1,6600,매장1,,2172
20170620,50131003,채소,잎/줄기채소,부추,부추(300g),1,1650,매장1,,2965
20170620,50509005,채소,양념채소,자색양파,자색양파(1kg),1,2000,매장1,,2965
20170620,60401335,축산물,유제품,우유/산양유,유기농저지방우유(종이팩/유애래/900ml),1,4100,매장1,,2965
20170620,50205003,채소,열매채소,꽈리고추,꽈리고추(100g),2,2800,매장1,,2175
20170620,50217001,채소,열매채소,청양고추,청양고추(100g),1,1400,매장1,,2175
20170620,50298081,채소,열매채소,비타민고추,비타민고추(300g),1,2500,매장1,,2175
20170620,60402005,축산물,유제품,요구르트,플레인요구르트(범산/450ml),1,4100,매장1,,2175
20170620,70301016,수산,수산가공,젓갈/액젓,창난젓(250g),1,7000,매장1,,2175
20170620,70303012,수산,수산가공,게장/게살,붉은대게 다리살(100g),1,5200,매장1,,2175
20170620,70303013,수산,수산가공,게장/게살,붉은대게 모듬살(100g),1,3700,매장1,,2175
20170620,80504013,간식,식사대용,식사대용/기타,닭고기볶음밥(300g),2,6000,매장1,,2175
20170620,100302009,반찬,밑반찬,조림,톳장아찌(250g),1,3800,매장1,,2175
20170620,60303005,축산물,육가공,식육추출가공,사골곰국(냉동:1kg),2,16800,매장1,,3120
20170620,70201007,수산,냉동수산,냉동생선,참조기(소/5마리/300g),1,5900,매장1,,3120
20170620,70202005,수산,냉동수산,냉동생선,동태(450g:전부침용),1,5900,매장1,,3120
20170620,100203001,반찬,두부/유부,콩가공/기타,콩비지(400g),1,2200,매장1,,3120
20170620,100401020,반찬,어묵/묵,어묵,제주백조기 모듬어묵(210g),1,6000,매장1,,3120
20170620,110101012,음료,음료,두유,두유(160ml*5봉),1,4600,매장1,,3120
20170620,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,3701
20170620,60201016,축산물,알,논지엠오유정란,유정란/매장용(안심대안사료/10알),2,10400,매장1,,3701
20170620,60104023,축산물,소,유기한우,곱게다진한우순살(유기/200g/국내산),1,13900,매장1,,4649
20170620,10101045,주곡,멥쌀,멥쌀,백미/유(4kg)-매장용,1,15700,매장1,,2681
20170620,30101005,서류,감자,감자,감자(2kg),1,4100,매장1,,2681
20170620,50124004,채소,잎/줄기채소,마늘쫑,마늘쫑(300g),1,3500,매장1,,2681
20170620,50131003,채소,잎/줄기채소,부추,부추(300g),1,1650,매장1,,2681
20170620,50142001,채소,잎/줄기채소,시금치,시금치(300g),1,1550,매장1,,2681
20170620,50152002,채소,잎/줄기채소,양상추,양상추(300g:1통),1,1950,매장1,,2681
20170620,50202002,채소,열매채소,가지,가지(2개),1,1400,매장1,,2681
20170620,50218001,채소,열매채소,취청오이,취청오이(3개),1,1400,매장1,,2681
20170620,50703002,채소,버섯,새송이버섯,새송이버섯(300g),1,3850,매장1,,2681
20170620,50707001,채소,버섯,표고버섯,생표고버섯(300g),1,4950,매장1,,2681
20170620,60302012,축산물,육가공,돈가스/분쇄가공,튀김옷돈가스(400g),1,6300,매장1,,2681
20170620,70101003,수산,건어물,오징어류,오징어채(200g),1,8900,매장1,,2681
20170620,70302002,수산,수산가공,젓갈/액젓,멸치액젓(1kg),1,4000,매장1,,2681
20170620,80201038,간식,떡,가래떡,떡볶이떡(유기/500g),1,3400,매장1,,2681
20170620,80401095,간식,빵,단과자빵,소보루빵(75g)/매장,2,2400,매장1,,2681
20170620,100401003,반찬,어묵/묵,어묵,명태참어묵(300g),1,3800,매장1,,2681
20170620,130501043,생활용품,화장품,기초화장품,자연그대로 크림/기존용기,1,21000,매장1,,2681
20170620,50114001,채소,잎/줄기채소,깻잎,깻잎(30장),1,950,매장1,,5068
20170620,50151001,채소,잎/줄기채소,양배추,양배추(1통:1kg이상),1,2100,매장1,,5068
20170620,50209002,채소,열매채소,단호박,단호박(1개:1~1.5kg),1,3200,매장1,,5068
20170620,50212002,채소,열매채소,애호박,애호박(1개),1,1400,매장1,,5068
20170620,50220001,채소,열매채소,파프리카,파프리카(350g),1,4200,매장1,,5068
20170620,60103016,축산물,닭/오리,무항생제닭,닭다리순살(400g/국내산),1,8700,매장1,,5068
20170620,80101168,간식,과자,스낵,채소쌀과자(32g),1,1400,매장1,,5068
20170620,100305009,반찬,밑반찬,김가공,구운도시락김(5g*3봉),1,1500,매장1,,5068
20170620,110103029,음료,음료,발효음료,금산오미자원액(700ml),1,16900,매장1,,5068
20170620,130503016,생활용품,화장품,세안제/팩,수피아 녹차 마스크팩(1장),1,1200,매장1,,5068
20170620,130503017,생활용품,화장품,세안제/팩,수피아 알로에 마스크팩(1장),1,1200,매장1,,5068
20170620,50298011,채소,열매채소,애호박,쥬키니호박(1개),1,1050,매장1,,2266
20170620,50406005,채소,뿌리채소,당근,당근(500g),1,2000,매장1,,2266
20170620,100305009,반찬,밑반찬,김가공,구운도시락김(5g*3봉),1,1500,매장1,,2266
20170620,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),2,7400,매장1,,3201
20170620,80301008,간식,밀가공,라면,우리밀라면(110g:1봉지),10,11000,매장1,,3201
20170620,50132008,채소,잎/줄기채소,브로컬리,브로컬리(250g),1,2500,매장1,,2225
20170620,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,2225
20170620,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2225
20170620,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2225
20170620,50406005,채소,뿌리채소,당근,당근(500g),2,4000,매장1,,2268
20170620,90401006,양념/가루,장,간장,진간장(900ml-원액간장),1,8000,매장1,,2268
20170620,40115001,과실,과일,블루베리,블루베리(500g),1,15500,매장1,,3029
20170620,50209002,채소,열매채소,단호박,단호박(1개:1~1.5kg),1,3200,매장1,,3029
20170620,110101012,음료,음료,두유,두유(160ml*5봉),1,4600,매장1,,3029
20170620,20501003,잡곡,콩/화본/깨,콩,검정콩/국산(500g),1,7200,매장1,,2713
20170620,20505002,잡곡,콩/화본/깨,콩,메주콩/유(500g),1,6200,매장1,,2713
20170620,70502024,수산,생물수산,패류/갑각류,자연산참바지락(350g),1,4100,매장1,,2713
20170620,80302024,간식,밀가공,국수,메밀국수(400g),1,4800,매장1,,2713
20170620,90201011,양념/가루,기름/식초,기름,참기름(330ml),1,25100,매장1,,2713
20170620,90402005,양념/가루,장,된장,조선된장(900g),1,12200,매장1,,2713
20170620,100201004,반찬,두부/유부,두부,순두부(300g),1,1050,매장1,,2713
20170620,100304005,반찬,밑반찬,부각/튀각,다시마튀각(40g),1,2100,매장1,,2713
20170620,110104065,음료,음료,음료기타,얼음식혜(1000ml),1,3500,매장1,,2713
20170620,100601001,반찬,즉석조리,국.찌개,시래기된장국(500g),1,3800,매장1,,2548
20170620,120202005,건강,홍삼/녹용,녹용,꽃사슴녹용액(여성/30봉*90ml),1,66000,매장1,,2548
20170620,50135001,채소,쌈채소류,상추,상추(200g),1,1500,매장1,,3358
20170620,50143002,채소,쌈채소류,쌈채소모음,쌈채소모음(200g),1,1850,매장1,,3358
20170620,50210021,채소,열매채소,미니단호박,미니단호박(1개/중/300g~450g),2,5600,매장1,,3358
20170620,50213002,채소,열매채소,오이,오이(3개),2,2800,매장1,,3358
20170620,50221005,채소,열매채소,풋고추,풋고추(150g),1,1200,매장1,,3358
20170620,50703002,채소,버섯,새송이버섯,새송이버섯(300g),1,3850,매장1,,3358
20170620,60107014,축산물,돼지,보리살림돼지,삼겹살/냉장(600g/우리보리살림돼지),1,18700,매장1,,3358
20170620,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,3358
20170620,80101061,간식,과자,스낵,찹쌀누룽지(300g),1,3800,매장1,,3358
20170620,50306015,채소,과일채소,수박,수박(특:8kg이상),1,19400,매장1,,2581
20170620,50512002,채소,양념채소,중파,중파(300g),1,1600,매장1,,2581
20170620,40115001,과실,과일,블루베리,블루베리(500g),1,15500,매장1,,2719
20170620,50144001,채소,쌈채소류,쌈배추,쌈배추(800g),1,2350,매장1,,2719
20170620,50151001,채소,잎/줄기채소,양배추,양배추(1통:1kg이상),1,2100,매장1,,2719
20170620,50306015,채소,과일채소,수박,수박(특:8kg이상),1,19400,매장1,,2719
20170620,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2719
20170620,70402008,수산,해조,미역/다시마,쌈다시마(300g),1,1400,매장1,,2719
20170620,100305011,반찬,밑반찬,김가공,파래전장김(30g),1,2100,매장1,,2719
20170620,20401001,잡곡,유색미/발아미,발아미,발아현미(800g),2,17200,매장1,,2268
20170620,40115001,과실,과일,블루베리,블루베리(500g),1,15500,매장1,,2268
20170620,50114001,채소,잎/줄기채소,깻잎,깻잎(30장),1,950,매장1,,2268
20170620,50143002,채소,쌈채소류,쌈채소모음,쌈채소모음(200g),1,1850,매장1,,2268
20170620,50213001,채소,열매채소,오이,오이(5개),1,2200,매장1,,2268
20170620,60501139,축산물,꿀,꿀,아카시아꿀(460g),1,14500,매장1,,2268
20170620,70401009,수산,해조,김,구운김밥김(10장),1,1800,매장1,,2268
20170620,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,3203
20170620,80104011,간식,과자,엿/양갱/기타,땅콩캐러멜(70g),1,2400,매장1,,3203
20170620,90502010,양념/가루,소스/기타양념,기타양념,다진마늘(난지형:200g),1,4500,매장1,,3203
20170620,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1900,매장1,,3203
20170620,130204209,생활용품,생활용품,옹기,양념단지1ℓ,1,7500,매장1,,5068
20170620,30101015,서류,감자,감자,감자(1kg),1,2300,매장1,,2290
20170620,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),2,7400,매장1,,2290
20170620,100201003,반찬,두부/유부,두부,두부(1모:420g),1,2000,매장1,,2290
20170620,50508017,채소,양념채소,양파,양파(조생종:1kg),1,2300,매장1,,5068
20170620,50512002,채소,양념채소,중파,중파(300g),1,1600,매장1,,5068
20170620,50705005,채소,버섯,양송이버섯,갈색양송이버섯(140g),1,2900,매장1,,5068
20170620,50798015,채소,버섯,만가닥버섯,만가닥버섯모음(300g),1,3100,매장1,,5068
20170620,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,5068
20170620,60310007,축산물,육가공,햄/소시지/훈제,훈제오리슬라이스(250g),1,8500,매장1,,5068
20170620,60401334,축산물,유제품,우유/산양유,유기농우유(종이팩/유애래/900ml),1,4200,매장1,,5068
20170620,70201097,수산,냉동수산,냉동생선,갈치(300g),1,23600,매장1,,5068
20170620,70301013,수산,수산가공,젓갈/액젓,새우육젓(250g),1,10200,매장1,,5068
20170620,80303023,간식,밀가공,간편조리면,쫄면(490g),1,4400,매장1,,5068
20170620,80504011,간식,식사대용,식사대용/기타,연잎밥(210g),2,10000,매장1,,5068
20170620,90201001,양념/가루,기름/식초,기름,현미유(900ml),1,9600,매장1,,5068
20170620,100201002,반찬,두부/유부,두부,두부(반모:270g),1,1500,매장1,,5068
